"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Golden State Warriors","3/26/17",2016,4,11,29,"shot_yes","Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",-215,139,37
"Golden State Warriors","12/28/16",2016,3,9,16,"shot_no","Step Back Jump shot","2PT Field Goal",13,"Toronto Raptors",-133,13,27
"Golden State Warriors","2/28/17",2016,1,6,40,"shot_yes","Step Back Jump shot","2PT Field Goal",13,"Washington Wizards",-130,7,6
"Golden State Warriors","3/16/17",2016,3,4,4,"shot_no","Step Back Jump shot","2PT Field Goal",10,"Orlando Magic",12,101,32
"Golden State Warriors","11/25/16",2016,2,1,30,"shot_no","Step Back Jump shot","3PT Field Goal",23,"Los Angeles Lakers",230,52,23
"Golden State Warriors","3/16/17",2016,1,10,15,"shot_yes","Step Back Jump shot","3PT Field Goal",25,"Orlando Magic",-4,252,2
"Golden State Warriors","2/1/17",2016,2,7,51,"shot_yes","Step Back Jump shot","2PT Field Goal",17,"Charlotte Hornets",-4,174,17
"Golden State Warriors","3/28/17",2016,2,8,39,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Houston Rockets",191,160,16
"Golden State Warriors","3/16/17",2016,2,3,8,"shot_yes","Step Back Jump shot","2PT Field Goal",12,"Orlando Magic",-6,124,21
"Golden State Warriors","12/10/16",2016,3,7,34,"shot_yes","Step Back Jump shot","2PT Field Goal",21,"Memphis Grizzlies",-207,46,29
"Golden State Warriors","12/10/16",2016,2,7,3,"shot_no","Step Back Jump shot","2PT Field Goal",21,"Memphis Grizzlies",213,-10,17
"Golden State Warriors","3/18/17",2016,4,6,21,"shot_yes","Step Back Jump shot","2PT Field Goal",7,"Milwaukee Bucks",45,65,42
"Golden State Warriors","3/29/17",2016,2,9,21,"shot_no","Step Back Jump shot","2PT Field Goal",12,"San Antonio Spurs",-120,41,15
"Golden State Warriors","1/6/17",2016,1,8,4,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",5,15,4
"Golden State Warriors","1/29/17",2016,2,10,2,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",0,3,14
"Golden State Warriors","2/2/17",2016,1,1,16,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",19,11,11
"Golden State Warriors","12/5/16",2016,2,2,34,"shot_yes","Turnaround Bank shot","2PT Field Goal",4,"Indiana Pacers",25,43,22
"Golden State Warriors","11/13/16",2016,1,5,59,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",17,"Phoenix Suns",173,31,7
"Golden State Warriors","3/16/17",2016,1,10,39,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",9,"Orlando Magic",12,90,2
"Golden State Warriors","12/22/16",2016,2,3,19,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",17,"Brooklyn Nets",-138,105,21
"Golden State Warriors","3/31/17",2016,1,11,42,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",15,"Houston Rockets",120,95,1
"Golden State Warriors","3/31/17",2016,2,6,58,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",11,"Houston Rockets",110,36,18
"Golden State Warriors","11/19/16",2016,4,7,32,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",14,"Milwaukee Bucks",-145,-1,41
"Golden State Warriors","12/5/16",2016,2,6,4,"shot_yes","Turnaround Fadeaway shot","3PT Field Goal",23,"Indiana Pacers",232,51,18
"Golden State Warriors","11/7/16",2016,2,2,33,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",9,"New Orleans Pelicans",2,95,22
"Golden State Warriors","11/28/16",2016,1,0,1,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Atlanta Hawks",-155,3,12
"Golden State Warriors","11/7/16",2016,3,5,17,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",16,"New Orleans Pelicans",112,120,31
"Golden State Warriors","11/3/16",2016,4,7,3,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",12,"Oklahoma City Thunder",74,105,41
"Golden State Warriors","12/28/16",2016,1,4,44,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",15,"Toronto Raptors",-120,90,8
"Golden State Warriors","11/1/16",2016,1,7,46,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",12,"Portland Trail Blazers",66,106,5
"Golden State Warriors","12/28/16",2016,2,11,19,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Toronto Raptors",-117,105,13
"Golden State Warriors","12/20/16",2016,2,2,57,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",16,"Utah Jazz",-137,97,22
"Golden State Warriors","12/5/16",2016,3,4,9,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",14,"Indiana Pacers",137,43,32
"Golden State Warriors","2/2/17",2016,3,6,26,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",18,"Los Angeles Clippers",173,77,30
"Golden State Warriors","12/22/16",2016,4,10,57,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Brooklyn Nets",159,7,38
"Golden State Warriors","11/18/16",2016,2,6,49,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",10,"Boston Celtics",-35,95,18
"Golden State Warriors","3/16/17",2016,1,3,53,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",13,"Orlando Magic",-137,18,9
"Golden State Warriors","2/15/17",2016,2,10,18,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",18,"Sacramento Kings",-179,21,14
"Golden State Warriors","1/6/17",2016,2,9,11,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",7,"Memphis Grizzlies",17,70,15
"Golden State Warriors","3/31/17",2016,3,8,15,"shot_no","Turnaround Jump Shot","2PT Field Goal",3,"Houston Rockets",-25,31,28
"Golden State Warriors","2/4/17",2016,2,0,20,"shot_yes","Turnaround Jump Shot","2PT Field Goal",12,"Sacramento Kings",-24,120,24
"Golden State Warriors","3/29/17",2016,4,6,42,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"San Antonio Spurs",141,-1,42
"Golden State Warriors","11/9/16",2016,1,7,31,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Dallas Mavericks",101,43,5
"Golden State Warriors","1/29/17",2016,1,7,20,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-63,67,5
"Golden State Warriors","3/21/17",2016,4,11,37,"shot_no","Turnaround Jump Shot","2PT Field Goal",15,"Dallas Mavericks",-142,70,37
"Golden State Warriors","10/30/16",2016,4,3,1,"shot_no","Turnaround Jump Shot","2PT Field Goal",5,"Phoenix Suns",56,13,45
"Golden State Warriors","11/25/16",2016,1,10,11,"shot_yes","Turnaround Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",3,179,2
"Golden State Warriors","12/7/16",2016,3,7,26,"shot_no","Turnaround Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",114,0,29
"Golden State Warriors","12/3/16",2016,2,6,29,"shot_yes","Turnaround Jump Shot","2PT Field Goal",17,"Phoenix Suns",155,72,18
"Golden State Warriors","3/20/17",2016,2,8,28,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Oklahoma City Thunder",86,56,16
"Golden State Warriors","11/21/16",2016,1,5,19,"shot_yes","Turnaround Jump Shot","2PT Field Goal",15,"Indiana Pacers",-158,-11,7
"Golden State Warriors","12/15/16",2016,3,4,10,"shot_yes","Turnaround Jump Shot","2PT Field Goal",4,"New York Knicks",15,41,32
"Golden State Warriors","3/18/17",2016,4,6,23,"shot_no","Turnaround Jump Shot","2PT Field Goal",3,"Milwaukee Bucks",6,31,42
"Golden State Warriors","12/22/16",2016,1,5,14,"shot_yes","Turnaround Jump Shot","2PT Field Goal",15,"Brooklyn Nets",-135,85,7
"Golden State Warriors","2/15/17",2016,4,8,39,"shot_no","Turnaround Jump Shot","3PT Field Goal",25,"Sacramento Kings",76,242,40
"Golden State Warriors","1/8/17",2016,4,10,3,"shot_no","Turnaround Jump Shot","2PT Field Goal",15,"Sacramento Kings",145,51,38
"Golden State Warriors","4/4/17",2016,4,9,26,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Minnesota Timberwolves",71,80,39
"Golden State Warriors","2/27/17",2016,4,2,41,"shot_no","Turnaround Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",9,139,46
"Golden State Warriors","11/21/16",2016,1,5,50,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"Indiana Pacers",-107,95,7
"Golden State Warriors","10/25/16",2016,3,10,12,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"San Antonio Spurs",-173,65,26
"Golden State Warriors","1/2/17",2016,4,9,37,"shot_yes","Turnaround Jump Shot","2PT Field Goal",13,"Denver Nuggets",132,31,39
"Golden State Warriors","11/26/16",2016,1,11,24,"shot_yes","Turnaround Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-168,178,1
"Golden State Warriors","2/25/17",2016,2,9,51,"shot_no","Turnaround Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-70,169,15
"Golden State Warriors","12/30/16",2016,3,4,56,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Dallas Mavericks",120,136,32
