"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Golden State Warriors","3/6/17",2016,1,11,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-17,247,1
"Golden State Warriors","3/5/17",2016,2,10,27,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",210,111,14
"Golden State Warriors","3/5/17",2016,4,8,23,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",76,229,40
"Golden State Warriors","3/5/17",2016,1,9,52,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",-233,-31,3
"Golden State Warriors","3/5/17",2016,3,9,8,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",-176,178,27
"Golden State Warriors","3/5/17",2016,1,5,48,"shot_no","Jump Shot","2PT Field Goal",8,"New York Knicks",-60,67,7
"Golden State Warriors","3/2/17",2016,3,8,35,"shot_no","Jump Shot","3PT Field Goal",27,"Chicago Bulls",138,237,28
"Golden State Warriors","3/2/17",2016,4,2,34,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",141,213,46
"Golden State Warriors","3/2/17",2016,2,1,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Chicago Bulls",-19,242,23
"Golden State Warriors","3/2/17",2016,3,9,36,"shot_yes","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-37,252,27
"Golden State Warriors","2/28/17",2016,2,7,50,"shot_no","Jump Shot","3PT Field Goal",29,"Washington Wizards",-7,298,17
"Golden State Warriors","2/28/17",2016,3,10,38,"shot_no","Jump Shot","2PT Field Goal",19,"Washington Wizards",64,183,26
"Golden State Warriors","2/28/17",2016,4,1,4,"shot_yes","Jump Shot","3PT Field Goal",26,"Washington Wizards",112,244,47
"Golden State Warriors","2/28/17",2016,1,8,31,"shot_no","Jump Shot","2PT Field Goal",8,"Washington Wizards",78,41,4
"Golden State Warriors","2/28/17",2016,4,5,59,"shot_no","Jump Shot","2PT Field Goal",19,"Washington Wizards",74,180,43
"Golden State Warriors","2/28/17",2016,4,2,17,"shot_yes","Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,26,46
"Golden State Warriors","2/27/17",2016,1,6,7,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",150,208,6
"Golden State Warriors","2/27/17",2016,4,9,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-7,257,39
"Golden State Warriors","4/4/17",2016,1,9,35,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",42,252,3
"Golden State Warriors","2/27/17",2016,2,5,33,"shot_no","Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,2,19
"Golden State Warriors","2/25/17",2016,1,1,16,"shot_no","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",-45,41,11
"Golden State Warriors","2/25/17",2016,4,11,39,"shot_no","Jump Shot","2PT Field Goal",9,"Brooklyn Nets",-12,92,37
"Golden State Warriors","2/25/17",2016,3,5,45,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",148,213,31
"Golden State Warriors","2/25/17",2016,1,7,18,"shot_no","Jump Shot","2PT Field Goal",5,"Brooklyn Nets",17,57,5
"Golden State Warriors","2/25/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",228,23,12
"Golden State Warriors","2/15/17",2016,2,11,43,"shot_no","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-58,52,13
"Golden State Warriors","2/15/17",2016,1,0,38,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,11,12
"Golden State Warriors","2/15/17",2016,1,1,4,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",99,249,11
"Golden State Warriors","2/13/17",2016,1,6,18,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-124,213,6
"Golden State Warriors","2/13/17",2016,1,9,31,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-223,100,3
"Golden State Warriors","2/11/17",2016,1,9,16,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-122,223,3
"Golden State Warriors","2/10/17",2016,1,0,1,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-129,242,12
"Golden State Warriors","2/10/17",2016,3,2,25,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-45,252,34
"Golden State Warriors","2/10/17",2016,4,9,59,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-88,242,39
"Golden State Warriors","2/8/17",2016,4,4,26,"shot_yes","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-47,272,44
"Golden State Warriors","2/8/17",2016,4,10,36,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,11,38
"Golden State Warriors","2/8/17",2016,1,10,34,"shot_no","Jump Shot","2PT Field Goal",21,"Chicago Bulls",162,136,2
"Golden State Warriors","2/8/17",2016,4,11,38,"shot_yes","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-153,223,37
"Golden State Warriors","2/8/17",2016,2,6,52,"shot_yes","Jump Shot","3PT Field Goal",28,"Chicago Bulls",-37,278,18
"Golden State Warriors","2/4/17",2016,2,9,54,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",4,252,15
"Golden State Warriors","2/4/17",2016,1,6,31,"shot_no","Jump Shot","2PT Field Goal",3,"Sacramento Kings",25,23,6
"Golden State Warriors","2/4/17",2016,4,10,52,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",15,267,38
"Golden State Warriors","2/4/17",2016,2,11,19,"shot_no","Jump Shot","2PT Field Goal",3,"Sacramento Kings",33,2,13
"Golden State Warriors","2/4/17",2016,4,9,18,"shot_no","Jump Shot","2PT Field Goal",18,"Sacramento Kings",-119,139,39
"Golden State Warriors","2/4/17",2016,1,9,39,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-74,242,3
"Golden State Warriors","2/4/17",2016,1,6,10,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",71,247,6
"Golden State Warriors","2/4/17",2016,3,5,44,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-130,214,31
"Golden State Warriors","2/4/17",2016,3,0,55,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",220,156,36
"Golden State Warriors","2/4/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",73,262,12
"Golden State Warriors","2/1/17",2016,2,2,39,"shot_no","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",-98,127,22
"Golden State Warriors","2/1/17",2016,3,7,6,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",9,262,29
"Golden State Warriors","2/1/17",2016,3,4,26,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",212,156,32
"Golden State Warriors","2/1/17",2016,2,9,38,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-176,198,15
"Golden State Warriors","2/1/17",2016,2,7,57,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-204,164,17
"Golden State Warriors","2/1/17",2016,2,7,10,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-129,242,17
"Golden State Warriors","2/1/17",2016,3,11,18,"shot_yes","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",232,8,25
"Golden State Warriors","1/29/17",2016,1,0,49,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-99,223,12
"Golden State Warriors","1/29/17",2016,4,2,5,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-47,237,46
"Golden State Warriors","1/29/17",2016,2,10,33,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-153,198,14
"Golden State Warriors","1/29/17",2016,2,2,22,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",133,208,22
"Golden State Warriors","1/29/17",2016,3,8,39,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,257,28
"Golden State Warriors","1/28/17",2016,3,10,20,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",48,244,26
"Golden State Warriors","1/25/17",2016,1,5,56,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",148,200,7
"Golden State Warriors","1/25/17",2016,3,9,59,"shot_no","Jump Shot","3PT Field Goal",28,"Charlotte Hornets",-81,272,27
"Golden State Warriors","1/25/17",2016,2,11,20,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",176,170,13
"Golden State Warriors","1/22/17",2016,4,9,37,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",-22,257,39
"Golden State Warriors","1/22/17",2016,2,5,33,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-238,-1,19
"Golden State Warriors","1/22/17",2016,1,7,0,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-183,185,5
"Golden State Warriors","1/22/17",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-237,31,36
"Golden State Warriors","1/20/17",2016,2,11,46,"shot_no","Jump Shot","2PT Field Goal",7,"Houston Rockets",32,65,13
"Golden State Warriors","1/20/17",2016,4,8,29,"shot_no","Jump Shot","2PT Field Goal",3,"Houston Rockets",1,36,40
"Golden State Warriors","1/20/17",2016,4,9,59,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",79,259,39
"Golden State Warriors","1/20/17",2016,1,0,1,"shot_no","Jump Shot","3PT Field Goal",55,"Houston Rockets",-147,535,12
"Golden State Warriors","1/20/17",2016,2,6,50,"shot_yes","Jump Shot","3PT Field Goal",26,"Houston Rockets",-40,257,18
"Golden State Warriors","1/20/17",2016,3,7,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",-4,247,29
"Golden State Warriors","1/20/17",2016,1,8,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",143,203,4
"Golden State Warriors","1/20/17",2016,2,9,55,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",-55,41,15
"Golden State Warriors","1/18/17",2016,3,8,29,"shot_no","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-2,36,28
"Golden State Warriors","1/18/17",2016,4,2,27,"shot_no","Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",132,237,46
"Golden State Warriors","1/16/17",2016,2,3,51,"shot_no","Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-71,23,21
"Golden State Warriors","1/16/17",2016,2,10,41,"shot_yes","Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",-30,170,14
"Golden State Warriors","1/8/17",2016,1,7,41,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",69,237,5
"Golden State Warriors","1/8/17",2016,2,0,20,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",238,26,24
"Golden State Warriors","1/8/17",2016,4,1,10,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-16,252,47
"Golden State Warriors","1/8/17",2016,3,6,26,"shot_yes","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,8,30
"Golden State Warriors","1/6/17",2016,1,7,1,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",112,247,5
"Golden State Warriors","1/4/17",2016,1,3,52,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-186,190,9
"Golden State Warriors","1/4/17",2016,4,10,39,"shot_yes","Jump Shot","2PT Field Goal",5,"Portland Trail Blazers",-47,33,38
"Golden State Warriors","1/4/17",2016,4,7,28,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-76,252,41
"Golden State Warriors","1/4/17",2016,1,9,42,"shot_yes","Jump Shot","3PT Field Goal",27,"Portland Trail Blazers",-173,213,3
"Golden State Warriors","1/4/17",2016,4,9,24,"shot_yes","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-89,247,39
"Golden State Warriors","1/2/17",2016,2,0,33,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,237,24
"Golden State Warriors","1/2/17",2016,3,3,23,"shot_no","Jump Shot","2PT Field Goal",5,"Denver Nuggets",27,51,33
"Golden State Warriors","12/30/16",2016,1,4,55,"shot_no","Jump Shot","3PT Field Goal",27,"Dallas Mavericks",-194,188,8
"Golden State Warriors","12/30/16",2016,1,11,47,"shot_no","Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-22,90,1
"Golden State Warriors","12/28/16",2016,3,10,33,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-89,242,26
"Golden State Warriors","12/28/16",2016,3,2,37,"shot_no","Jump Shot","2PT Field Goal",3,"Toronto Raptors",-25,21,34
"Golden State Warriors","12/25/16",2016,2,8,59,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-133,224,16
"Golden State Warriors","12/25/16",2016,4,3,17,"shot_no","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-248,0,45
"Golden State Warriors","12/23/16",2016,1,1,28,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",-192,169,11
"Golden State Warriors","12/23/16",2016,4,3,20,"shot_no","Jump Shot","2PT Field Goal",16,"Detroit Pistons",-4,169,45
"Golden State Warriors","12/23/16",2016,1,10,21,"shot_no","Jump Shot","3PT Field Goal",26,"Detroit Pistons",76,252,2
"Golden State Warriors","12/23/16",2016,3,10,24,"shot_no","Jump Shot","3PT Field Goal",27,"Detroit Pistons",-34,269,26
"Golden State Warriors","12/23/16",2016,2,6,16,"shot_no","Jump Shot","3PT Field Goal",26,"Detroit Pistons",-174,203,18
"Golden State Warriors","12/23/16",2016,1,5,25,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",-56,252,7
"Golden State Warriors","12/23/16",2016,4,2,0,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",215,134,46
"Golden State Warriors","12/20/16",2016,1,9,49,"shot_no","Jump Shot","3PT Field Goal",22,"Utah Jazz",223,23,3
"Golden State Warriors","12/20/16",2016,4,11,14,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",81,244,37
"Golden State Warriors","12/20/16",2016,3,5,46,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",112,232,31
"Golden State Warriors","12/17/16",2016,1,6,27,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",30,257,6
"Golden State Warriors","12/17/16",2016,3,2,17,"shot_no","Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",-138,244,34
"Golden State Warriors","12/17/16",2016,1,2,4,"shot_no","Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",17,31,10
"Golden State Warriors","12/15/16",2016,3,10,38,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-143,228,26
"Golden State Warriors","12/15/16",2016,1,7,59,"shot_no","Jump Shot","2PT Field Goal",19,"New York Knicks",-178,75,5
"Golden State Warriors","12/15/16",2016,1,11,27,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",-122,224,1
"Golden State Warriors","12/15/16",2016,4,3,38,"shot_no","Jump Shot","3PT Field Goal",27,"New York Knicks",35,272,45
"Golden State Warriors","12/15/16",2016,2,6,5,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",94,232,18
"Golden State Warriors","12/13/16",2016,1,1,38,"shot_no","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",207,11,11
"Golden State Warriors","12/13/16",2016,4,3,30,"shot_no","Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-56,31,45
"Golden State Warriors","12/13/16",2016,2,0,31,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-50,252,24
"Golden State Warriors","12/13/16",2016,3,7,50,"shot_no","Jump Shot","3PT Field Goal",28,"New Orleans Pelicans",10,287,29
"Golden State Warriors","12/13/16",2016,4,5,3,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-158,218,43
"Golden State Warriors","12/13/16",2016,2,4,34,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-58,247,20
"Golden State Warriors","12/13/16",2016,1,8,36,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",238,0,4
"Golden State Warriors","12/11/16",2016,3,8,46,"shot_no","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",238,21,28
"Golden State Warriors","12/11/16",2016,2,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",9,252,20
"Golden State Warriors","12/11/16",2016,2,8,3,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",9,257,16
"Golden State Warriors","12/11/16",2016,2,4,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-201,144,20
"Golden State Warriors","12/11/16",2016,3,3,14,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-137,218,33
"Golden State Warriors","12/11/16",2016,1,11,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-150,203,1
"Golden State Warriors","12/11/16",2016,3,8,5,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-65,239,28
"Golden State Warriors","12/11/16",2016,2,6,10,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-16,247,18
"Golden State Warriors","12/10/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-156,195,2
"Golden State Warriors","12/10/16",2016,1,6,27,"shot_no","Jump Shot","2PT Field Goal",4,"Memphis Grizzlies",-4,43,6
"Golden State Warriors","12/10/16",2016,3,11,13,"shot_no","Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",42,51,25
"Golden State Warriors","12/8/16",2016,2,2,28,"shot_yes","Jump Shot","3PT Field Goal",26,"Utah Jazz",-228,131,22
"Golden State Warriors","12/8/16",2016,2,6,40,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",148,195,18
"Golden State Warriors","12/8/16",2016,2,4,33,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",166,193,20
"Golden State Warriors","12/8/16",2016,1,11,25,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",-194,159,1
"Golden State Warriors","12/8/16",2016,1,5,32,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",-112,214,7
"Golden State Warriors","12/8/16",2016,3,11,36,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",37,249,25
"Golden State Warriors","12/7/16",2016,2,7,0,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",20,264,17
"Golden State Warriors","12/7/16",2016,2,0,3,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",195,180,24
"Golden State Warriors","12/7/16",2016,4,5,19,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-9,269,43
"Golden State Warriors","12/7/16",2016,1,2,38,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",28,262,10
"Golden State Warriors","12/7/16",2016,2,0,47,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-14,262,24
"Golden State Warriors","12/5/16",2016,1,4,45,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",117,223,8
"Golden State Warriors","12/3/16",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-142,223,24
"Golden State Warriors","12/3/16",2016,3,1,17,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-207,170,35
"Golden State Warriors","12/3/16",2016,1,3,19,"shot_no","Jump Shot","2PT Field Goal",3,"Phoenix Suns",10,31,9
"Golden State Warriors","12/1/16",2016,3,9,3,"shot_no","Jump Shot","2PT Field Goal",4,"Houston Rockets",-14,46,27
"Golden State Warriors","12/1/16",2016,3,2,41,"shot_no","Jump Shot","2PT Field Goal",5,"Houston Rockets",-52,21,34
"Golden State Warriors","12/1/16",2016,2,2,36,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-35,252,22
"Golden State Warriors","12/1/16",2016,1,6,52,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",66,234,6
"Golden State Warriors","11/28/16",2016,1,7,45,"shot_no","Jump Shot","2PT Field Goal",12,"Atlanta Hawks",-125,26,5
"Golden State Warriors","11/28/16",2016,3,10,17,"shot_yes","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",-137,129,26
"Golden State Warriors","11/25/16",2016,3,10,15,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243,26
"Golden State Warriors","11/25/16",2016,3,8,54,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-55,246,28
"Golden State Warriors","11/23/16",2016,2,4,32,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-40,267,20
"Golden State Warriors","11/21/16",2016,1,3,48,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-161,210,9
"Golden State Warriors","11/21/16",2016,1,6,58,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",9,262,6
"Golden State Warriors","11/19/16",2016,1,5,36,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-63,272,7
"Golden State Warriors","11/19/16",2016,1,9,12,"shot_no","Jump Shot","2PT Field Goal",6,"Milwaukee Bucks",-56,33,3
"Golden State Warriors","11/18/16",2016,4,4,43,"shot_no","Jump Shot","3PT Field Goal",26,"Boston Celtics",-119,232,44
"Golden State Warriors","11/18/16",2016,3,9,1,"shot_yes","Jump Shot","3PT Field Goal",25,"Boston Celtics",-161,195,27
"Golden State Warriors","11/18/16",2016,3,1,38,"shot_no","Jump Shot","3PT Field Goal",26,"Boston Celtics",9,267,35
"Golden State Warriors","11/18/16",2016,2,5,54,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",-45,254,19
"Golden State Warriors","11/18/16",2016,3,10,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Boston Celtics",35,249,26
"Golden State Warriors","11/18/16",2016,1,5,0,"shot_no","Jump Shot","3PT Field Goal",24,"Boston Celtics",-73,237,7
"Golden State Warriors","11/16/16",2016,2,6,8,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-173,198,18
"Golden State Warriors","11/16/16",2016,1,3,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",25,257,9
"Golden State Warriors","11/16/16",2016,1,2,36,"shot_no","Jump Shot","3PT Field Goal",28,"Toronto Raptors",194,208,10
"Golden State Warriors","11/13/16",2016,1,1,1,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",176,198,11
"Golden State Warriors","11/13/16",2016,3,9,22,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-174,183,27
"Golden State Warriors","11/13/16",2016,1,7,8,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",19,269,5
"Golden State Warriors","11/10/16",2016,1,3,6,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-166,190,9
"Golden State Warriors","11/10/16",2016,1,11,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-155,193,1
"Golden State Warriors","11/10/16",2016,3,11,18,"shot_yes","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-101,228,25
"Golden State Warriors","11/10/16",2016,1,4,57,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-143,218,8
"Golden State Warriors","11/9/16",2016,3,2,59,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",107,237,34
"Golden State Warriors","11/9/16",2016,2,4,49,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-24,252,20
"Golden State Warriors","11/7/16",2016,3,11,32,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",240,36,25
"Golden State Warriors","11/7/16",2016,2,1,37,"shot_no","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",1,36,23
"Golden State Warriors","11/4/16",2016,1,11,42,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",37,241,1
"Golden State Warriors","11/4/16",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",40,"Los Angeles Lakers",18,408,36
"Golden State Warriors","11/4/16",2016,4,8,47,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",86,238,40
"Golden State Warriors","11/3/16",2016,1,10,15,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-55,257,2
"Golden State Warriors","11/3/16",2016,1,9,28,"shot_no","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-20,23,3
"Golden State Warriors","11/1/16",2016,1,5,7,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",161,195,7
"Golden State Warriors","10/30/16",2016,1,7,48,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",187,185,5
"Golden State Warriors","10/30/16",2016,3,7,59,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-4,262,29
"Golden State Warriors","10/30/16",2016,2,6,14,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",151,213,18
"Golden State Warriors","10/30/16",2016,4,2,26,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-202,174,46
"Golden State Warriors","10/28/16",2016,3,11,40,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-42,257,25
"Golden State Warriors","10/28/16",2016,2,5,52,"shot_no","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",1,36,19
"Golden State Warriors","10/28/16",2016,2,1,26,"shot_no","Jump Shot","2PT Field Goal",4,"New Orleans Pelicans",-35,33,23
"Golden State Warriors","10/28/16",2016,1,7,15,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",19,252,5
"Golden State Warriors","10/25/16",2016,3,6,11,"shot_no","Jump Shot","3PT Field Goal",27,"San Antonio Spurs",-181,208,30
"Golden State Warriors","10/25/16",2016,3,7,16,"shot_yes","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",233,36,29
"Golden State Warriors","10/25/16",2016,1,11,21,"shot_no","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-158,193,1
"Golden State Warriors","3/31/17",2016,2,2,6,"shot_no","Layup Shot","2PT Field Goal",2,"Houston Rockets",-9,28,22
"Golden State Warriors","2/13/17",2016,3,9,33,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-6,16,27
"Golden State Warriors","2/23/17",2016,2,11,32,"shot_no","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",17,16,13
"Golden State Warriors","2/25/17",2016,3,7,4,"shot_no","Layup Shot","2PT Field Goal",2,"Brooklyn Nets",25,8,29
"Golden State Warriors","10/28/16",2016,1,6,49,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-22,3,6
"Golden State Warriors","11/4/16",2016,4,7,45,"shot_yes","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",5,0,41
"Golden State Warriors","12/1/16",2016,4,7,2,"shot_yes","Layup Shot","2PT Field Goal",0,"Houston Rockets",0,7,41
"Golden State Warriors","11/9/16",2016,1,8,17,"shot_no","Layup Shot","2PT Field Goal",3,"Dallas Mavericks",-19,28,4
"Golden State Warriors","2/27/17",2016,3,1,44,"shot_no","Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",6,8,35
