"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Golden State Warriors","2/10/2017",2016,4,4,39,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,44
"Golden State Warriors","3/14/2017",2016,3,7,4,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,29
"Golden State Warriors","12/15/2016",2016,1,4,13,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,8
"Golden State Warriors","3/18/2017",2016,3,6,3,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,30
"Golden State Warriors","4/4/2017",2016,1,1,26,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",2,21,11
"Golden State Warriors","12/15/2016",2016,2,9,59,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",-11,8,15
"Golden State Warriors","3/2/2017",2016,2,9,25,"shot_yes","Running Jump Shot","2PT Field Goal",3,"Chicago Bulls",-4,31,15
"Golden State Warriors","3/26/2017",2016,2,10,6,"shot_yes","Running Jump Shot","2PT Field Goal",4,"Memphis Grizzlies",1,43,14
"Golden State Warriors","2/23/2017",2016,1,0,54,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,13,12
"Golden State Warriors","1/16/2017",2016,2,9,27,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-16,16,15
"Golden State Warriors","12/25/2016",2016,4,10,34,"shot_no","Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",14,2,38
"Golden State Warriors","1/29/2017",2016,1,3,54,"shot_no","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,11,9
"Golden State Warriors","1/29/2017",2016,2,11,25,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,-5,13
"Golden State Warriors","11/23/2016",2016,2,2,19,"shot_no","Running Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-7,3,22
"Golden State Warriors","11/10/2016",2016,1,0,12,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Denver Nuggets",10,23,12
"Golden State Warriors","11/18/2016",2016,1,4,4,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Boston Celtics",4,7,8
"Golden State Warriors","11/3/2016",2016,1,4,42,"shot_no","Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-4,18,8
"Golden State Warriors","11/28/2016",2016,4,11,11,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,7,37
"Golden State Warriors","2/15/2017",2016,2,10,55,"shot_no","Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",9,16,14
"Golden State Warriors","1/4/2017",2016,4,7,9,"shot_no","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,13,41
"Golden State Warriors","3/2/2017",2016,1,2,10,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11,10
"Golden State Warriors","11/1/2016",2016,3,1,55,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,11,35
"Golden State Warriors","12/5/2016",2016,1,2,45,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Indiana Pacers",20,21,10
"Golden State Warriors","3/31/2017",2016,4,7,7,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Houston Rockets",-6,23,41
"Golden State Warriors","11/1/2016",2016,2,1,0,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",19,0,23
"Golden State Warriors","3/24/2017",2016,1,0,58,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16,12
"Golden State Warriors","3/14/2017",2016,3,4,5,"shot_no","Running Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",0,11,32
"Golden State Warriors","3/24/2017",2016,3,0,37,"shot_yes","Running Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,36
"Golden State Warriors","3/16/2017",2016,3,4,39,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",1,"Orlando Magic",-1,16,32
"Golden State Warriors","2/1/2017",2016,4,5,31,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-1,23,43
"Golden State Warriors","3/14/2017",2016,4,7,11,"shot_no","Running Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-11,16,41
"Golden State Warriors","12/20/2016",2016,4,7,32,"shot_no","Running Reverse Layup Shot","2PT Field Goal",1,"Utah Jazz",17,3,41
"Golden State Warriors","4/4/2017",2016,3,3,46,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",4,13,33
"Golden State Warriors","2/2/2017",2016,4,9,48,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",9,13,39
"Golden State Warriors","3/14/2017",2016,2,10,14,"shot_no","Step Back Jump shot","2PT Field Goal",9,"Philadelphia 76ers",1,90,14
"Golden State Warriors","3/18/2017",2016,1,7,52,"shot_no","Step Back Jump shot","2PT Field Goal",16,"Milwaukee Bucks",-158,52,5
"Golden State Warriors","3/28/2017",2016,3,6,9,"shot_no","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-181,41,30
"Golden State Warriors","2/2/2017",2016,3,1,24,"shot_no","Tip Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,35
"Golden State Warriors","3/31/2017",2016,3,4,12,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,32
"Golden State Warriors","1/25/2017",2016,2,3,14,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Charlotte Hornets",1,2,21
"Golden State Warriors","11/10/2016",2016,3,1,9,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",16,"Denver Nuggets",-168,2,35
"Golden State Warriors","3/28/2017",2016,1,0,45,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",11,"Houston Rockets",89,77,12
"Golden State Warriors","11/25/2016",2016,3,3,22,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",11,"Los Angeles Lakers",0,119,33
"Golden State Warriors","1/4/2017",2016,3,0,54,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",16,"Portland Trail Blazers",-168,16,36
"Golden State Warriors","12/20/2016",2016,1,0,0,"shot_no","Turnaround Hook Shot","2PT Field Goal",3,"Utah Jazz",-7,33,12
"Golden State Warriors","1/18/2017",2016,4,7,30,"shot_no","Turnaround Hook Shot","2PT Field Goal",4,"Oklahoma City Thunder",-7,47,41
"Golden State Warriors","2/2/2017",2016,2,11,40,"shot_no","Turnaround Jump Shot","2PT Field Goal",10,"Los Angeles Clippers",-38,95,13
"Golden State Warriors","1/18/2017",2016,4,10,41,"shot_yes","Turnaround Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",20,26,38
"Golden State Warriors","11/1/2016",2016,3,2,23,"shot_yes","Turnaround Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",-212,-16,34
"Golden State Warriors","3/26/2017",2016,2,2,38,"shot_yes","Turnaround Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",0,85,22
"Golden State Warriors","11/19/2016",2016,1,2,7,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",181,-19,10
